supplier,total_transactions,total_spend,mean_transaction_amount,ml_anomaly_rate,mean_ml_anomaly_score,rule_flag_rate,is_network_hub,composite_risk_score,risk_tier,community_id,community_size
DR D IRWIN & PARTNER,8,407886.66,50985.8325,0.0,-0.0793724186637334,0.0,False,49.93730709876543,Low,,
NHS BRENT CCG,27,9662552.69,357872.3218518518,0.0,-0.1429569495724525,0.2222222222222222,False,49.92766203703704,Low,,
CHORLTON FAMILY PRACTICE,8,267167.36,33395.92,0.0,-0.0795306982861571,0.0,False,49.92766203703703,Low,,
SOUTH GLOUCESTERSHIRE COUNCIL,9,428833.0,47648.11111111111,0.0,-0.0795808106398658,0.0,False,49.91801697530863,Low,7.0,67.0
MALVERN HEALTH CENTRE,20,1259533.42,62976.671,0.0,-0.1150825089523843,0.05,False,49.90354938271605,Low,,
CAMBRIDGE AVENUE MEDICAL CENTRE,18,1076625.32,59812.51777777778,0.0555555555555555,-0.1349519994350037,0.0,False,49.90354938271605,Low,3.0,221.0
WAGSTAFF INTERIORS GROUP,6,248286.99,41381.165,0.0,-0.0797584775971576,0.0,False,49.89872685185185,Low,1.0,552.0
MINISTRY OF JUSTICE,71,4517560.23,63627.60887323944,0.028169014084507,-0.1632484067787075,0.056338028169014,True,49.89390432098766,Low,1.0,552.0
VEOR SURGERY,33,2439585.76,73926.8412121212,0.0,-0.1489266749287945,0.2727272727272727,False,49.889081790123456,Low,0.0,590.0
AVENUE MEDICAL CENTRE,6,486483.18,81080.53,0.0,-0.135418289677851,0.1666666666666666,False,49.85532407407408,Low,,
NHS BASILDON AND BRENTWOOD CCG,40,7707207.83,192680.19575,0.0,-0.1403827931960516,0.2,False,49.84567901234568,Low,2.0,317.0
WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,217,176525581.6,813481.9428571429,0.0,-0.1494988674659295,0.2764976958525346,True,49.826388888888886,Low,,
VILLAGE HEALTH GROUP,13,525557.77,40427.52076923077,0.0,-0.0801447331519622,0.0,False,49.81192129629629,Low,8.0,61.0
ADELAIDE STREET SURGERY,13,638586.7,49122.053846153845,0.0,-0.1207351191025608,0.0769230769230769,False,49.7974537037037,Low,,
NORTHERN DEVON HEALTHCARE NHS TRUST,243,106579411.81,438598.40251028806,0.0,-0.147871111230048,0.2592592592592592,True,49.78780864197531,Low,,
WELLWAY MEDICAL GROUP,25,1517085.74,60683.4296,0.0,-0.1287376942088549,0.12,False,49.76851851851852,Low,,
WESTON AREA HEALTH NHS TRUST,35,11274216.69,322120.4768571428,0.0,-0.1630395790267889,0.4571428571428571,False,49.76851851851852,Low,,
RIVER BROOK MEDICAL CENTRE,19,1324096.09,69689.26789473684,0.0,-0.1159238164202659,0.0526315789473684,False,49.768518518518505,Low,3.0,221.0
SURREY 2 DOMICILIARY SPECSAVERS LTD,6,194863.61,32477.26833333333,0.0,-0.0806650910604017,0.0,False,49.75405092592592,Low,,
IPSOS MORI NORTH,63,8053343.93,127830.85603174602,0.0,-0.1321153985748432,0.1428571428571428,True,49.74922839506173,Low,0.0,590.0
NHS CHORLEY AND SOUTH RIBBLE CCG,22,4291140.35,195051.83409090908,0.0,-0.1234168512457715,0.0909090909090909,False,49.73958333333333,Low,2.0,317.0
MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHST TRUST,59,31329626.94,531010.6261016949,0.0,-0.1613697255080997,0.4067796610169492,False,49.73958333333333,Low,,
WITH YOU CONSULTANCY,13,868709.64,66823.81846153847,0.0,-0.121008519804989,0.0769230769230769,False,49.71064814814815,Low,,
NHS NORTH LINCOLNSHIRE CCG,27,4931930.13,182664.07888888888,0.0,-0.1330954643322209,0.1481481481481481,False,49.69618055555556,Low,2.0,317.0
OXFORD BROOKES UNIVERSITY,13,2191246.17,168557.39769230768,0.0,-0.1339406397754388,0.1538461538461538,False,49.69618055555556,Low,,
OITUK LTD TA CCUBE SOLUTIONS,9,716058.96,79562.10666666666,0.0,-0.081113017985676,0.0,False,49.69618055555555,Low,1.0,552.0
NHS SANDWELL AND WEST BIRMINGHAM CCG,18,6740357.21,374464.28944444447,0.0,-0.1360329438982496,0.1666666666666666,False,49.68171296296296,Low,0.0,590.0
POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER,7,563490.52,80498.64571428571,0.0,-0.0812616709383444,0.0,False,49.67689043209876,Low,1.0,552.0
WESTERN ELMS SURGERY,11,744566.43,67687.85727272728,0.0,-0.1381971248075968,0.1818181818181818,False,49.67206790123457,Low,,
GAYNOR & PARTNERS,37,2732895.04,73862.0281081081,0.0,-0.1309134705538685,0.1351351351351351,False,49.66242283950617,Low,8.0,61.0
FRESHWORKS INC,7,362183.74,51740.53428571428,0.0,-0.081353347347038,0.0,False,49.65760030864197,Low,,
NHS ASHFORD CCG,5,1185307.0,237061.4,0.0,-0.1408847223460507,0.2,False,49.65277777777778,Low,,
SOURCECODE UK LTD,10,681477.0,68147.7,0.0,-0.1257192217400245,0.1,False,49.63348765432099,Low,,
STOKESLEY MEDICAL PRACTICE,34,3025098.7,88973.49117647059,0.0,-0.128801488030799,0.1176470588235294,False,49.628665123456784,Low,,
DR MEARS & PARTNERS,21,1701058.35,81002.77857142857,0.0,-0.1153105171986485,0.0476190476190476,False,49.62384259259259,Low,,
DELL CORPORATION LTD,703,29727251.31,42286.27497866287,0.0042674253200568,-0.1537946495273719,0.0327169274537695,False,49.6141975308642,Low,,
USER VOICE,24,1000529.59,41688.73291666667,0.0,-0.1142758073942923,0.0416666666666666,False,49.60937499999999,Low,0.0,590.0
ROYAL COLLEGE OF SURGEONS OF ENGLAND,22,861815.1,39173.41363636364,0.0,-0.1150067832512887,0.0454545454545454,False,49.6045524691358,Low,1.0,552.0
WYE VALLEY NHS TRUST,448,139075901.58,310437.2803125,0.0,-0.1348807182743091,0.1584821428571428,True,49.58526234567901,Low,5.0,91.0
NHS DEVON CCG,145,53357333.78,367981.6122758621,0.0,-0.1504586979089683,0.2758620689655172,False,49.57561728395061,Low,2.0,317.0
JAMES FISHER MEDICAL CENTRE,12,680310.96,56692.58,0.0,-0.1227510198879288,0.0833333333333333,False,49.53703703703703,Low,,
THREEWAYS SURGERY,16,1395351.0,87209.4375,0.0,-0.1396086614215131,0.1875,False,49.498456790123456,Low,2.0,317.0
DR S K SUR & PARTNERS,5,483016.66,96603.332,0.0,-0.0822840504065483,0.0,False,49.49363425925925,Low,,
ROYTON & CROMPTON FAMILY PRACTICE,15,702271.26,46818.084,0.0,-0.1196136264557393,0.0666666666666666,False,49.47434413580247,Low,,
BRUNEL UNIVERSITY,18,1858436.06,103246.44777777778,0.0,-0.1282870420365039,0.1111111111111111,False,49.469521604938265,Low,0.0,590.0
READING BOROUGH COUNCIL,8,360260.69,45032.58625,0.0,-0.082343164582272,0.0,False,49.46469907407407,Low,,
NHS ISLINGTON CCG,16,2262653.07,141415.816875,0.0,-0.1662313751501679,0.75,False,49.45987654320987,Low,,
NHS ISLE OF WIGHT CCG,15,3872977.14,258198.476,0.0,-0.1311209626521639,0.1333333333333333,False,49.45505401234568,Low,,
DR SIMMONITE & PARTNERS,9,954544.82,106060.53555555554,0.0,-0.1443460025951314,0.2222222222222222,False,49.45505401234568,Low,,
SP SERVICES (UK) LTD,14,2046623.64,146187.40285714288,0.0,-0.1437217195137858,0.2142857142857142,False,49.44058641975308,Low,,
PCC FOR CLEVELAND,10,561722.0,56172.2,0.0,-0.0824527487188235,0.0,False,49.435763888888886,Low,,
HM LAND REGISTRY,6,289577.44,48262.90666666667,0.0,-0.0827563487111344,0.0,False,49.3971836419753,Low,1.0,552.0
HIGHPARKS MEDICAL PRACTICE,8,462172.58,57771.5725,0.0,-0.0827672301670573,0.0,False,49.38753858024691,Low,,
ACADEMY OF MEDICAL ROYAL COLLEGES,15,1155830.61,77055.374,0.0,-0.1198567921607442,0.0666666666666666,False,49.37789351851852,Low,0.0,590.0
CEDARS SURGERY MAIDENHEAD,35,3012226.54,86063.61542857143,0.0,-0.1290383624838903,0.1142857142857142,False,49.37789351851851,Low,,
DR MM SINGH,15,1098575.72,73238.38133333334,0.0,-0.1314376897062629,0.1333333333333333,False,49.36824845679012,Low,,
UNIVERSITY OF TEESSIDE,11,3407629.3,309784.4818181818,0.0,-0.1508087628297367,0.2727272727272727,False,49.35860339506173,Low,,
BIO PRODUCTS LABORATORY,6,177981.0,29663.5,0.0,-0.0828856869459136,0.0,False,49.35860339506172,Low,0.0,590.0
SCIENTIFIC LABORATORY SUPPLIES LTD,13,3615767.45,278135.95769230765,0.0,-0.1458758214749953,0.2307692307692307,False,49.35378086419753,Low,,
LONG & PARTNERS,18,1359925.56,75551.42,0.0,-0.1285997471030883,0.1111111111111111,False,49.34413580246913,Low,,
QUEEN MARY UNIVERSITY OF LONDON,34,14147888.15,416114.3573529412,0.0,-0.1433216188336272,0.2058823529411764,True,49.33931327160494,Low,1.0,552.0
EVA HEALTH TECHNOLOGIES LTD,30,2440924.06,81364.13533333334,0.0,-0.1572112272720979,0.3333333333333333,False,49.33449074074073,Low,,
NHS BATH AND NORTH EAST SOMERSET CCG,20,2089694.44,104484.722,0.0,-0.1663874698439971,0.6,False,49.31520061728395,Low,,
ROYAL COLLEGE OF GENERAL PRACTITIONERS,48,4934623.74,102804.66125,0.0,-0.1436849641982733,0.2083333333333333,False,49.30555555555555,Low,0.0,590.0
LANCASTER MEDICAL PRACTICE,51,4065361.69,79712.97431372548,0.0,-0.1293757105126258,0.1176470588235294,True,49.30073302469136,Low,,
INTRAHEALTH LTD,354,36447966.74,102960.35802259888,0.0,-0.1463753663115299,0.231638418079096,False,49.29591049382716,Low,,
DR R J YOUNG & PARTNERS,12,745506.26,62125.52166666667,0.0,-0.0832104860383964,0.0,False,49.29108796296296,Low,,
AGE UK,27,5500655.3,203727.97407407407,0.0,-0.153410197222726,0.2962962962962963,False,49.28144290123456,Low,,
DRAYTON SURGERY,11,556628.46,50602.58727272727,0.0,-0.0834248556972749,0.0,False,49.28144290123456,Low,,
NHS ROTHERHAM CCG,32,6776074.81,211752.3378125,0.0,-0.1446937998263006,0.21875,False,49.257330246913575,Low,1.0,552.0
HARBURY SURGERY,16,1246754.4,77922.15,0.0,-0.0836594246957685,0.0,False,49.25250771604938,Low,,
ADAM PRACTICE,35,2436673.17,69619.23342857143,0.0,-0.1238948716074451,0.0857142857142857,False,49.23321759259258,Low,8.0,61.0
PRACTIVE LTD,13,1376100.2,105853.86153846154,0.0,-0.1224796630236901,0.0769230769230769,False,49.20910493827161,Low,,
LILLIE ROAD PRACTICE,5,249182.35,49836.47,0.0,-0.0838812939324076,0.0,False,49.204282407407405,Low,,
NHS WANDSWORTH CCG,19,6245569.24,328714.1705263158,0.0,-0.1502845021384028,0.2631578947368421,False,49.204282407407405,Low,,
AMERSHAM HEALTH CENTRE,8,622829.27,77853.65875,0.0,-0.0839635261758583,0.0,False,49.18499228395061,Low,,
NHS SOUTHWARK CCG,29,8603425.86,296669.8572413793,0.0,-0.1552060203884229,0.3103448275862069,True,49.18016975308642,Low,1.0,552.0
NHS HERTFORDSHIRE AND WEST ESSEX ICB,84,30127773.74,358663.9730952381,0.0,-0.1606094478044268,0.369047619047619,True,49.18016975308642,Low,3.0,221.0
NORTH EAST LONDON NHS FOUNDATION TRUST,396,172817005.47,436406.57946969697,0.0,-0.1362029863986975,0.1590909090909091,True,49.17534722222221,Low,,
RAMSBURY SURGERY,10,428960.8,42896.08,0.0,-0.0839912792538181,0.0,False,49.16570216049382,Low,,
GRAIL BIO UK LTD,8,2687780.0,335972.5,0.0,-0.084013440546959,0.0,False,49.15605709876543,Low,,
DAWES FAMILY PRACTICE,5,159760.16,31952.032,0.0,-0.0842092646592194,0.0,False,49.11747685185185,Low,,
UNIVERSITY COLLEGE BIRMINGHAM,6,357938.5,59656.41666666666,0.0,-0.0842196996780597,0.0,False,49.107831790123456,Low,,
LEWIS C P & PARTNERS,20,1288708.52,64435.426,0.0,-0.1172174395410045,0.05,False,49.10300925925925,Low,,
LEEDS ROAD PRACTICE,34,4011166.8,117975.49411764706,0.0,-0.139494142122518,0.1764705882352941,False,49.09336419753086,Low,,
REFUGEE COUNCIL,6,595806.75,99301.125,0.0,-0.0844759075421376,0.0,False,49.08854166666666,Low,,
QUARTER JACK SURGERY,10,476580.74,47658.074,0.0,-0.0846553227822401,0.0,False,49.06925154320987,Low,,
NHS NORTH NORFOLK CCG,12,4298088.98,358174.0816666667,0.0,-0.1489789136744772,0.25,False,49.06442901234567,Low,2.0,317.0
CHILCOTE SURGERY TORQUAY,6,448158.88,74693.14666666667,0.0,-0.084671574944762,0.0,False,49.05960648148148,Low,,
MARTELLO HEALTH CENTRE,10,548828.46,54882.846,0.0,-0.0848994482148285,0.0,False,49.04996141975308,Low,,
CHERTSEY HEALTH CENTRE,26,2614977.4,100576.05384615384,0.0,-0.1230749666699047,0.0769230769230769,False,49.025848765432094,Low,,
NORTH EAST LINCOLNSHIRE COUNCIL,11,508005.69,46182.33545454546,0.0,-0.085081642882767,0.0,False,49.0210262345679,Low,,
UNIVERSITY HEALTH SERVICE,5,162750.85,32550.17,0.0,-0.0851824347577318,0.0,False,49.0113811728395,Low,,
MANOR SURGERY (REDRUTH),30,2127623.59,70920.78633333332,0.0333333333333333,-0.13482539552129,0.0,False,48.99691358024691,Low,,
NAVIGO,47,5133569.61,109224.88531914896,0.0212765957446808,-0.1615057815586291,0.0425531914893617,False,48.99691358024691,Low,0.0,590.0
HEALTH INFORMATION CONSULTING LTD,9,277728.0,30858.666666666668,0.0,-0.0853475313017383,0.0,False,48.99209104938271,Low,,
DR MURPHY & PTRS,8,233846.76,29230.845,0.0,-0.085441972475423,0.0,False,48.97280092592592,Low,,
IMPERIAL COLLEGE HEALTH PARTNERS LTD,83,23828447.62,287089.7303614458,0.0,-0.1390909454779953,0.1686746987951807,False,48.96797839506173,Low,,
LAGOM STRATEGY LTD,7,233292.5,33327.5,0.0,-0.0855322877732092,0.0,False,48.96315586419753,Low,,
BIRBECK MEDICAL GROUP,24,1520798.14,63366.589166666665,0.0,-0.1162003856272836,0.0416666666666666,False,48.94386574074073,Low,,
WEST LONDON MENTAL HEALTH NHS TRUST,22,49986869.0,2272130.409090909,0.0,-0.1607848972551069,0.3636363636363636,False,48.93904320987654,Low,,
LUCKETT & PARTNERS,15,1020115.94,68007.72933333334,0.0,-0.121121580696773,0.0666666666666666,False,48.92457561728395,Low,,
NEWCASTLE 2 DOMICILIARY SPECSAVERS LTD,23,937537.62,40762.505217391306,0.0434782608695652,-0.136428916525629,0.0,False,48.91493055555555,Low,,
GIBSON LANE PRACTICE,30,2346466.0,78215.53333333334,0.0,-0.1212418540411945,0.0666666666666666,False,48.89564043209876,Low,,
IG MEDICAL,29,2279984.97,78620.17137931036,0.0,-0.1217439067434006,0.0689655172413793,False,48.89081790123456,Low,,
YORK MEDICAL PRACTICE,8,356567.96,44570.995,0.0,-0.0857406121362074,0.0,False,48.88599537037037,Low,,
LARWOOD HEALTH PARTNERSHIP,21,1200128.2,57148.96190476191,0.0,-0.1173021679456144,0.0476190476190476,False,48.88117283950617,Low,,
WAYSIDE PRACTICE,17,983981.92,57881.28941176471,0.0,-0.1196742434144448,0.0588235294117647,False,48.876350308641975,Low,,
NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,73,33915308.07,464593.2612328768,0.0,-0.1477981839872114,0.2328767123287671,False,48.84259259259259,Low,2.0,317.0
SHADBOLT PARK SURGERY,26,2417155.69,92967.52653846152,0.0,-0.1235951464347982,0.0769230769230769,False,48.8329475308642,Low,,
TAVYSIDE HEALTH CENTRE,9,509945.98,56660.66444444445,0.0,-0.0861927771505636,0.0,False,48.8184799382716,Low,,
NHS DORSET CCG,109,21834103.88,200312.8796330275,0.0,-0.1651934223117839,0.4036697247706422,False,48.813657407407405,Low,2.0,317.0
AAH PHARMACEUTICALS LTD,169,24501637.15,144980.10147928994,0.0059171597633136,-0.1547535802337598,0.0059171597633136,False,48.8136574074074,Low,,
NHS BIRMINGHAM AND SOLIHULL ICB,40,12841322.82,321033.07050000003,0.0,-0.1473196671195103,0.225,False,48.78472222222221,Low,3.0,221.0
PIMLICO HEALTH AT THE MARVEN SURGERY,21,1524898.35,72614.20714285715,0.0,-0.1348685832809737,0.1428571428571428,False,48.77507716049382,Low,,
NHS BEXLEY CCG,12,1665169.04,138764.08666666667,0.0,-0.1594208645086739,0.3333333333333333,False,48.77507716049382,Low,,
BIRMINGHAM TRUST FOR PSYCHOANALYTIC PSYCHOTHERAPY,17,1226323.53,72136.67823529412,0.0,-0.1404408334062062,0.1764705882352941,False,48.77507716049382,Low,,
OFLYNN & PARTNERS,7,325076.3,46439.47142857143,0.0,-0.0863558131074113,0.0,False,48.770254629629626,Low,,
BROADCARE SOFTWARE LTD,6,603663.26,100610.54333333332,0.0,-0.0863728688781579,0.0,False,48.75096450617284,Low,,
KING EDWARD ROAD SURGERY,22,1461146.67,66415.75772727272,0.0454545454545454,-0.1373546355512392,0.0,False,48.74131944444444,Low,8.0,61.0
DR S J PARKINSON & PARTNERS,11,357429.29,32493.571818181816,0.0,-0.0864044513895734,0.0,False,48.74131944444444,Low,,
NHS LEEDS CCG,47,14672009.56,312170.4161702128,0.0,-0.1510502497457784,0.2553191489361702,False,48.73649691358024,Low,2.0,317.0
ST LAWRENCE SURGERY,20,1154871.62,57743.581000000006,0.0,-0.118363183494706,0.05,False,48.73649691358024,Low,,
BISHOPS WALTHAM SURGERY,24,1670899.8,69620.825,0.0,-0.1251057603152744,0.0833333333333333,False,48.72685185185185,Low,,
PEAKE (GB) LTD,12,338847.52,28237.29333333333,0.0,-0.08644257962303,0.0,False,48.71238425925925,Low,,
LEEDS COMMUNITY HEALTHCARE NHS TRUST,327,82953431.16,253680.2176146789,0.0,-0.1449098297303545,0.2018348623853211,True,48.70756172839506,Low,5.0,91.0
CITY OF WESTMINSTER,7,519352.2,74193.17142857143,0.0,-0.0865637202323655,0.0,False,48.70273919753086,Low,7.0,67.0
168 MEDICAL GROUP,33,3348746.57,101477.16878787878,0.0,-0.120494980986044,0.0606060606060606,False,48.70273919753086,Low,,
CANON MEDICAL SYSTEMS LTD,74,4061496.56,54885.08864864865,0.0135135135135135,-0.1641850447785843,0.054054054054054,False,48.69309413580247,Low,,
HUCKNALL ROAD MEDICAL CENTRE,5,151599.4,30319.88,0.0,-0.0865937436040537,0.0,False,48.68344907407407,Low,,
SALFORD CVS,26,3416250.0,131394.23076923078,0.0,-0.1165072617975,0.0384615384615384,False,48.68344907407407,Low,,
NHS GLOUCESTERSHIRE CCG,92,20528461.53,223135.45141304348,0.0,-0.167644210786905,0.4456521739130434,False,48.67862654320987,Low,2.0,317.0
ISEER LTD,6,192606.0,32101.0,0.0,-0.0866929136289723,0.0,False,48.67380401234568,Low,,
INTEGRAL HEALTH SOLUTIONS LTD,58,7955953.28,137171.60827586206,0.0,-0.1607031937680889,0.3448275862068966,False,48.66898148148148,Low,,
BEDWELL MEDICAL CENTRE,6,293801.52,48966.920000000006,0.0,-0.0867708054457806,0.0,False,48.66415895061728,Low,,
CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,291,81316743.4,279438.98075601377,0.0,-0.1512184001733231,0.2542955326460481,True,48.65933641975308,Low,0.0,590.0
PTFS EUROPE LTD,5,163873.66999999998,32774.734,0.0,-0.0869554175405933,0.0,False,48.635223765432094,Low,,
NHS KENT AND MEDWAY ICB,97,33399372.28,344323.4255670103,0.0,-0.1555374751151284,0.2989690721649484,False,48.63522376543209,Low,3.0,221.0
NHS CHESHIRE AND MERSEYSIDE ICB,91,45431742.03,499249.9124175824,0.0,-0.1459050921689201,0.2087912087912088,True,48.62075617283951,Low,3.0,221.0
MENDIP COUNTRY PRACTICE,20,1423513.55,71175.6775,0.0,-0.1285040027132906,0.1,False,48.62075617283951,Low,,
XEROX (UK) LTD,85,59914496.29,704876.4269411764,0.0,-0.0870736484025932,0.0,False,48.6159336419753,Low,,
IBM UK LTD,325,97268486.18,299287.6497846154,0.0,-0.1407550102172794,0.1753846153846154,False,48.6111111111111,Low,,
Q2 HEALTH CONSULTING LTD,5,390173.67,78034.734,0.0,-0.0874130176035722,0.0,False,48.56770833333333,Low,,
VALENTINE HEALTH PARTNERSHIP,8,339911.58,42488.9475,0.0,-0.0875652044494976,0.0,False,48.55806327160494,Low,,
NANAVATI BA,5,182097.26,36419.452000000005,0.0,-0.0876218592758914,0.0,False,48.54841820987654,Low,,
DR B HEAP & M ARAM,5,288372.51,57674.502,0.0,-0.0877372272423219,0.0,False,48.52912808641975,Low,,
ANNA FREUD CENTRE,44,11749601.2,267036.3909090909,0.0,-0.1456613369223267,0.2045454545454545,False,48.52430555555555,Low,0.0,590.0
LAKHANI JORDAN BHATIA & PARTNERS,14,472750.83,33767.91642857143,0.0,-0.0877540485171285,0.0,False,48.51948302469136,Low,8.0,61.0
NHS WEST SUFFOLK CCG,54,17626767.23,326421.6153703704,0.0,-0.1519093167269955,0.2592592592592592,False,48.505015432098766,Low,2.0,317.0
PENDLESIDE MEDICAL PRACTICE,12,714089.86,59507.488333333335,0.0,-0.0878377162056026,0.0,False,48.50019290123456,Low,,
TAUNTON & SOMERSET NHS FOUNDATION TRUST,100,88805352.47,888053.5247,0.0,-0.1553713122954316,0.29,False,48.49537037037037,Low,,
CITY HOSPITALS SUNDERLAND FOUNDATION NHS TRUST,11,12597218.31,1145201.6645454546,0.0,-0.1627143592865981,0.3636363636363636,False,48.49537037037037,Low,,
PRIORY GROUP LTD,300,204987238.6,683290.7953333333,0.0,-0.1386163091773893,0.1633333333333333,False,48.456790123456784,Low,,
PUCKERIDGE & STANDON SURGERY,13,999888.12,76914.47076923077,0.0,-0.0880233964156087,0.0,False,48.45196759259259,Low,3.0,221.0
PUBLIC HEALTH ENGLAND,48,8408295.56,175172.8241666667,0.0,-0.1486254704486567,0.2291666666666666,True,48.44714506172839,Low,1.0,552.0
KING STREET SURGERY BEDFORD,6,352039.27,58673.21166666666,0.0,-0.0880568122926033,0.0,False,48.4423225308642,Low,,
NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB,46,19266609.9,418839.34565217386,0.0,-0.1474022714366205,0.217391304347826,False,48.4423225308642,Low,3.0,221.0
NHS HAMPSHIRE AND ISLE OF WIGHT ICB,71,27590781.09,388602.5505633803,0.0,-0.1528134778460975,0.2676056338028169,True,48.4375,Low,3.0,221.0
EFFICIO LTD,65,21804500.85,335453.8592307693,0.0,-0.1422277935385187,0.1846153846153846,False,48.4326774691358,Low,,
RAPE & SEXUAL ABUSE (RASA) CENTRE LTD,12,1009940.57,84161.71416666667,0.0,-0.0881417835661235,0.0,False,48.4326774691358,Low,,
SURGERY STEEDS MEADOW,7,356657.1,50951.014285714286,0.0,-0.0884168850864364,0.0,False,48.40374228395061,Low,,
DR FURN DAVIES & PARTNERS,12,1435618.66,119634.88833333332,0.0,-0.0885892899111408,0.0,False,48.36516203703703,Low,,
DR SIMPSON & PARTNERS CIRENCESTER,21,1928434.59,91830.21857142856,0.0,-0.1188385798696101,0.0476190476190476,False,48.36033950617284,Low,,
ORCHARD PARTNERSHIP (THE),15,846332.88,56422.192,0.0,-0.1228687813051187,0.0666666666666666,False,48.34587191358024,Low,,
RDE BLISWORTH HANSLOPE & GRANGE PARK SURGERIES,48,3508263.86,73088.83041666666,0.0,-0.1587374776299843,0.3125,False,48.34104938271605,Low,,
HUNTER HEALTHCARE RESOURCING LTD,15,481412.0,32094.13333333333,0.0,-0.0887136627923464,0.0,False,48.326581790123456,Low,,
BRIDGEWATER SURGERIES,30,1618392.7,53946.42333333333,0.0,-0.1229456681050357,0.0666666666666666,False,48.316936728395056,Low,,
NHS NORFOLK AND WAVENEY ICB,63,23991121.04,380811.44507936505,0.0,-0.1469041138698129,0.2063492063492063,False,48.31211419753086,Low,,
KIMS HOSPITAL LTD,44,26719455.41,607260.3502272727,0.0,-0.1276330281036315,0.0909090909090909,False,48.30246913580247,Low,,
NHS HERTS VALLEYS CCG,47,15864660.76,337545.9736170213,0.0,-0.1474236477017547,0.2127659574468085,False,48.30246913580246,Low,2.0,317.0
